20	0.0200070	-0.0000141	0.0001081	-1.5846028	-1.5114912	-0.0097175	-1.8904087	-0.1321590	0.3157025	0.0908336	-1.7990027	1.2425399	-0.2261661	-0.0018239	0.0042328	-1.3749537	-1.6992720	0.0152194	-0.0220854	0.0002501	0.0174801	-0.1879014	0.3283362	-0.0209201	0.0149657	-0.1700896	-1.0524908	-67.6508253	-85.4615984	1.4280186	-1.1731300	
21	0.0210087	-0.0000160	0.0001117	-1.5860115	-1.5132333	-0.0097015	-1.8904314	-0.1321588	0.3157203	0.0906410	-1.7979696	1.2425943	-0.2251724	-0.0020035	0.0030292	-1.4424728	-1.7847873	0.0167272	-0.0232662	0.0002303	0.0181658	-0.1972663	0.3451176	-0.0219948	0.0163687	-0.1824905	-1.2516825	-67.4771143	-85.5327993	1.5328408	-1.1831485	
22	0.0220075	-0.0000181	0.0001140	-1.5874876	-1.5150608	-0.0096840	-1.8904553	-0.1321585	0.3157388	0.0904391	-1.7968849	1.2426511	-0.2241285	-0.0021959	0.0016188	-1.5098113	-1.8703748	0.0183438	-0.0244571	0.0002058	0.0188232	-0.2066271	0.3619450	-0.0230733	0.0178669	-0.1955001	-1.4608212	-67.2944782	-85.6057072	1.6428010	-1.1934519	
23	0.0230079	-0.0000204	0.0001148	-1.5890310	-1.5169741	-0.0096648	-1.8904803	-0.1321583	0.3157580	0.0902278	-1.7957478	1.2427102	-0.2230334	-0.0024018	-0.0000082	-1.5769604	-1.9560360	0.0200741	-0.0256586	0.0001764	0.0194508	-0.2159837	0.3788189	-0.0241558	0.0194647	-0.2091191	-1.6799422	-67.1028467	-85.6800624	1.7579025	-1.2040100	
24	0.0240070	-0.0000230	0.0001138	-1.5906414	-1.5189730	-0.0096438	-1.8905066	-0.1321582	0.3157777	0.0900071	-1.7945585	1.2427716	-0.2218872	-0.0026217	-0.0018618	-1.6439109	-2.0417722	0.0219233	-0.0268707	0.0001417	0.0200472	-0.2253358	0.3957398	-0.0252424	0.0211665	-0.2233472	-1.9090702	-66.9021560	-85.7555884	1.8781412	-1.2147908	
25	0.0250072	-0.0000257	0.0001109	-1.5923186	-1.5210577	-0.0096208	-1.8905341	-0.1321581	0.3157981	0.0897771	-1.7933165	1.2428351	-0.2206893	-0.0028563	-0.0039521	-1.7106538	-2.1275842	0.0238966	-0.0280937	0.0001017	0.0206109	-0.2346836	0.4127073	-0.0263331	0.0229770	-0.2381846	-2.1482371	-66.6923332	-85.8319959	2.0035154	-1.2257605	
26	0.0260078	-0.0000287	0.0001057	-1.5940625	-1.5232282	-0.0095959	-1.8905628	-0.1321580	0.3158190	0.0895377	-1.7920222	1.2429008	-0.2194400	-0.0031062	-0.0062891	-1.7771798	-2.2134727	0.0259991	-0.0293277	0.0000560	0.0211402	-0.2440267	0.4297216	-0.0274280	0.0249004	-0.2536313	-2.3974784	-66.4732994	-85.9089828	2.1340233	-1.2368841	
27	0.0270075	-0.0000319	0.0000981	-1.5958728	-1.5254847	-0.0095687	-1.8905927	-0.1321580	0.3158404	0.0892891	-1.7906747	1.2429687	-0.2181384	-0.0033720	-0.0088830	-1.8434797	-2.2994381	0.0282360	-0.0305729	0.0000044	0.0216337	-0.2533651	0.4467820	-0.0285272	0.0269413	-0.2696870	-2.6568234	-66.2449779	-85.9862288	2.2696596	-1.2481243	
28	0.0280074	-0.0000354	0.0000878	-1.5977493	-1.5278271	-0.0095393	-1.8906239	-0.1321580	0.3158622	0.0890310	-1.7892745	1.2430385	-0.2167847	-0.0036543	-0.0117438	-1.9095442	-2.3854803	0.0306122	-0.0318294	-0.0000533	0.0220898	-0.2626988	0.4638876	-0.0296307	0.0291041	-0.2863513	-2.9263043	-66.0072867	-86.0634013	2.4104180	-1.2594422	
29	0.0290082	-0.0000392	0.0000744	-1.5996917	-1.5302557	-0.0095074	-1.8906564	-0.1321581	0.3158845	0.0887637	-1.7878205	1.2431103	-0.2153778	-0.0039538	-0.0148817	-1.9753637	-2.4715990	0.0331330	-0.0330971	-0.0001173	0.0225069	-0.2720277	0.4810377	-0.0307386	0.0313933	-0.3036239	-3.2059511	-65.7601415	-86.1401489	2.5562906	-1.2707971	
30	0.0300074	-0.0000434	0.0000578	-1.6016998	-1.5327704	-0.0094729	-1.8906901	-0.1321582	0.3159072	0.0884870	-1.7863132	1.2431841	-0.2139181	-0.0042709	-0.0183070	-2.0409288	-2.5577935	0.0358035	-0.0343762	-0.0001880	0.0228834	-0.2813517	0.4982307	-0.0318509	0.0338132	-0.3215039	-3.4957968	-65.5034531	-86.2161087	2.7072675	-1.2821467	
31	0.0310084	-0.0000478	0.0000376	-1.6037734	-1.5353713	-0.0094357	-1.8907252	-0.1321585	0.3159303	0.0882009	-1.7847524	1.2432596	-0.2124052	-0.0046064	-0.0220298	-2.1062298	-2.6440627	0.0386287	-0.0356665	-0.0002654	0.0232177	-0.2906707	0.5154650	-0.0329675	0.0363684	-0.3399907	-3.7958748	-65.2371278	-86.2909009	2.8633383	-1.2934467	
32	0.0320079	-0.0000526	0.0000135	-1.6059121	-1.5380586	-0.0093955	-1.8907615	-0.1321588	0.3159537	0.0879056	-1.7831374	1.2433369	-0.2108383	-0.0049609	-0.0260603	-2.1712571	-2.7304050	0.0416138	-0.0369680	-0.0003499	0.0235082	-0.2999849	0.5327385	-0.0340885	0.0390631	-0.3590830	-4.1062111	-64.9610742	-86.3641256	3.0244871	-1.3046508	
33	0.0330074	-0.0000577	-0.0000148	-1.6081157	-1.5408322	-0.0093523	-1.8907991	-0.1321592	0.3159773	0.0876010	-1.7814686	1.2434159	-0.2092176	-0.0053348	-0.0304089	-2.2360008	-2.8168187	0.0447637	-0.0382806	-0.0004418	0.0237531	-0.3092940	0.5500489	-0.0352137	0.0419017	-0.3787795	-4.4268377	-64.6751930	-86.4353726	3.1906980	-1.3157113	
34	0.0340074	-0.0000633	-0.0000476	-1.6103839	-1.5436923	-0.0093059	-1.8908381	-0.1321596	0.3160012	0.0872870	-1.7797453	1.2434964	-0.2075424	-0.0057289	-0.0350859	-2.3004510	-2.9033014	0.0480836	-0.0396040	-0.0005411	0.0239508	-0.3185982	0.5673936	-0.0363433	0.0448887	-0.3990787	-4.7577836	-64.3793825	-86.5042104	3.3619526	-1.3265782	
35	0.0350082	-0.0000692	-0.0000852	-1.6127164	-1.5466388	-0.0092560	-1.8908783	-0.1321602	0.3160252	0.0869638	-1.7779681	1.2435786	-0.2058130	-0.0061438	-0.0401017	-2.3645977	-2.9898503	0.0515785	-0.0409380	-0.0006483	0.0240996	-0.3278974	0.5847694	-0.0374770	0.0480283	-0.4199786	-5.0990756	-64.0735401	-86.5701948	3.5382273	-1.3372000	
36	0.0360078	-0.0000756	-0.0001280	-1.6151128	-1.5496720	-0.0092026	-1.8909199	-0.1321610	0.3160494	0.0866313	-1.7761356	1.2436621	-0.2040281	-0.0065800	-0.0454664	-2.4284308	-3.0764622	0.0552533	-0.0422823	-0.0007634	0.0241978	-0.3371917	0.6021729	-0.0386149	0.0513249	-0.4414771	-5.4507372	-63.7575594	-86.6328573	3.7194974	-1.3475230	
37	0.0370079	-0.0000824	-0.0001764	-1.6175730	-1.5527918	-0.0091454	-1.8909629	-0.1321618	0.3160736	0.0862894	-1.7742489	1.2437469	-0.2021883	-0.0070381	-0.0511907	-2.4919401	-3.1631335	0.0591131	-0.0436367	-0.0008868	0.0242436	-0.3464812	0.6196004	-0.0397568	0.0547827	-0.4635721	-5.8128017	-63.4313242	-86.6917228	3.9057371	-1.3574923	
38	0.0380072	-0.0000897	-0.0002307	-1.6200965	-1.5559983	-0.0090842	-1.8910072	-0.1321627	0.3160979	0.0859383	-1.7723072	1.2438330	-0.2002929	-0.0075188	-0.0572849	-2.5551152	-3.2498599	0.0631628	-0.0450007	-0.0010187	0.0242353	-0.3557658	0.6370474	-0.0409025	0.0584061	-0.4862604	-6.1852845	-63.0947273	-86.7462896	4.0969114	-1.3670504	
39	0.0390071	-0.0000974	-0.0002913	-1.6226830	-1.5592916	-0.0090189	-1.8910529	-0.1321638	0.3161221	0.0855779	-1.7703104	1.2439202	-0.1983415	-0.0080226	-0.0637593	-2.6179457	-3.3366367	0.0674072	-0.0463738	-0.0011593	0.0241710	-0.3650457	0.6545094	-0.0420519	0.0621991	-0.5095388	-6.5682084	-62.7476507	-86.7960412	4.2929855	-1.3761384	
40	0.0400080	-0.0001057	-0.0003585	-1.6253321	-1.5626716	-0.0089493	-1.8911000	-0.1321651	0.3161462	0.0852082	-1.7682586	1.2440084	-0.1963341	-0.0085501	-0.0706245	-2.6804210	-3.4234588	0.0718513	-0.0477555	-0.0013089	0.0240491	-0.3743210	0.6719813	-0.0432048	0.0661660	-0.5334037	-6.9615887	-62.3899795	-86.8404458	4.4939176	-1.3846959	
41	0.0410093	-0.0001146	-0.0004328	-1.6280435	-1.5661385	-0.0088751	-1.8911484	-0.1321664	0.3161702	0.0848292	-1.7661514	1.2440976	-0.1942702	-0.0091019	-0.0778910	-2.7425304	-3.5103203	0.0764999	-0.0491452	-0.0014677	0.0238676	-0.3835917	0.6894576	-0.0443611	0.0703109	-0.5578511	-7.3654442	-62.0215890	-86.8789494	4.6996648	-1.3926602	
42	0.0420073	-0.0001240	-0.0005146	-1.6308169	-1.5696923	-0.0087961	-1.8911983	-0.1321680	0.3161939	0.0844410	-1.7639892	1.2441875	-0.1921498	-0.0096786	-0.0855692	-2.8042631	-3.5972149	0.0813577	-0.0505424	-0.0016359	0.0236246	-0.3928581	0.7069324	-0.0455204	0.0746379	-0.5828766	-7.7797904	-61.6423540	-86.9109837	4.9101796	-1.3999676	
43	0.0430078	-0.0001339	-0.0006043	-1.6336518	-1.5733330	-0.0087122	-1.8912495	-0.1321697	0.3162174	0.0840435	-1.7617715	1.2442782	-0.1899724	-0.0102807	-0.0936696	-2.8656081	-3.6841356	0.0864295	-0.0519462	-0.0018138	0.0233184	-0.4021202	0.7243991	-0.0466826	0.0791511	-0.6084751	-8.2046312	-61.2521532	-86.9359594	5.1254046	-1.4065521	
44	0.0440076	-0.0001445	-0.0007023	-1.6365478	-1.5770606	-0.0086231	-1.8913022	-0.1321716	0.3162406	0.0836368	-1.7594984	1.2443694	-0.1877378	-0.0109088	-0.1022028	-2.9265545	-3.7710750	0.0917200	-0.0533560	-0.0020015	0.0229471	-0.4113783	0.7418507	-0.0478474	0.0838544	-0.6346408	-8.6399727	-60.8508591	-86.9532706	5.3452813	-1.4123467	
45	0.0450071	-0.0001558	-0.0008090	-1.6395046	-1.5808751	-0.0085286	-1.8913562	-0.1321737	0.3162633	0.0832207	-1.7571703	1.2444611	-0.1854463	-0.0115636	-0.1111791	-2.9870909	-3.8580248	0.0972336	-0.0547709	-0.0021995	0.0225087	-0.4206325	0.7592801	-0.0490144	0.0887518	-0.6613680	-9.0858199	-60.4383399	-86.9622950	5.5697450	-1.4172827	
46	0.0460076	-0.0001677	-0.0009249	-1.6425217	-1.5847766	-0.0084284	-1.8914117	-0.1321760	0.3162856	0.0827955	-1.7547866	1.2445530	-0.1830970	-0.0122454	-0.1206092	-3.0472061	-3.9449764	0.1029751	-0.0561899	-0.0024077	0.0220013	-0.4298832	0.7766791	-0.0501833	0.0938472	-0.6886497	-9.5421681	-60.0144654	-86.9623857	5.7987249	-1.4212900	
47	0.0470069	-0.0001803	-0.0010506	-1.6455987	-1.5887651	-0.0083225	-1.8914686	-0.1321786	0.3163073	0.0823610	-1.7523474	1.2446452	-0.1806899	-0.0129550	-0.1305034	-3.1068886	-4.0319202	0.1089488	-0.0576120	-0.0026266	0.0214231	-0.4391304	0.7940394	-0.0513538	0.0991442	-0.7164788	-10.0090110	-59.5791023	-86.9528821	6.0321437	-1.4242971	
48	0.0480070	-0.0001936	-0.0011863	-1.6487351	-1.5928405	-0.0082104	-1.8915269	-0.1321813	0.3163284	0.0819172	-1.7498529	1.2447374	-0.1782250	-0.0136927	-0.1408724	-3.1661269	-4.1188462	0.1151590	-0.0590363	-0.0028563	0.0207720	-0.4483745	0.8113520	-0.0525255	0.1046467	-0.7448470	-10.4863340	-59.1321197	-86.9331067	6.2699161	-1.4262318	
49	0.0490079	-0.0002077	-0.0013327	-1.6519306	-1.5970027	-0.0080920	-1.8915867	-0.1321843	0.3163488	0.0814642	-1.7473038	1.2448294	-0.1757026	-0.0144592	-0.1517265	-3.2249091	-4.2057435	0.1216102	-0.0604616	-0.0030970	0.0200460	-0.4576158	0.8286075	-0.0536978	0.1103583	-0.7737459	-10.9741248	-58.6733804	-86.9023682	6.5119538	-1.4270209	
50	0.0500077	-0.0002226	-0.0014901	-1.6551846	-1.6012519	-0.0079670	-1.8916479	-0.1321875	0.3163685	0.0810020	-1.7446991	1.2449212	-0.1731217	-0.0152550	-0.1630763	-3.2832235	-4.2926007	0.1283064	-0.0618867	-0.0033490	0.0192433	-0.4668546	0.8457957	-0.0548705	0.1162824	-0.8031659	-11.4723564	-58.2027492	-86.8599418	6.7581577	-1.4265895	
51	0.0510082	-0.0002382	-0.0016592	-1.6584967	-1.6055879	-0.0078352	-1.8917105	-0.1321910	0.3163873	0.0805305	-1.7420398	1.2450126	-0.1704830	-0.0160806	-0.1749321	-3.3410580	-4.3794054	0.1352518	-0.0633103	-0.0036124	0.0183617	-0.4760913	0.8629060	-0.0560429	0.1224227	-0.8330969	-11.9810013	-57.7200914	-86.8051024	7.0084224	-1.4248628	
52	0.0520077	-0.0002547	-0.0018404	-1.6618663	-1.6100107	-0.0076963	-1.8917745	-0.1321947	0.3164052	0.0800498	-1.7393255	1.2451035	-0.1677858	-0.0169365	-0.1873042	-3.3984005	-4.4661446	0.1424503	-0.0647310	-0.0038875	0.0173994	-0.4853261	0.8799272	-0.0572146	0.1287825	-0.8635275	-12.5000194	-57.2252739	-86.7370970	7.2626330	-1.4217648	
53	0.0530072	-0.0002721	-0.0020342	-1.6652931	-1.6145201	-0.0075501	-1.8918399	-0.1321988	0.3164221	0.0795598	-1.7365575	1.2451937	-0.1650311	-0.0178232	-0.2002031	-3.4552388	-4.5528047	0.1499058	-0.0661474	-0.0041744	0.0163541	-0.4945595	0.8968475	-0.0583850	0.1353649	-0.8944464	-13.0293760	-56.7181581	-86.6551693	7.5206708	-1.4172204	
54	0.0540078	-0.0002904	-0.0022412	-1.6687764	-1.6191162	-0.0073963	-1.8919068	-0.1322031	0.3164379	0.0790607	-1.7337347	1.2452829	-0.1622178	-0.0187411	-0.2136391	-3.5115604	-4.6393711	0.1576219	-0.0675581	-0.0044735	0.0152241	-0.5037920	0.9136547	-0.0595535	0.1421733	-0.9258404	-13.5690135	-56.1986127	-86.5585269	7.7824036	-1.4111526	
55	0.0550073	-0.0003096	-0.0024619	-1.6723158	-1.6237988	-0.0072346	-1.8919750	-0.1322077	0.3164526	0.0785523	-1.7308584	1.2453712	-0.1593468	-0.0196908	-0.2276223	-3.5673529	-4.7258285	0.1656024	-0.0689614	-0.0047848	0.0140071	-0.5130239	0.9303356	-0.0607195	0.1492104	-0.9576961	-14.1188793	-55.6665026	-86.4463794	8.0476934	-1.4034860	
56	0.0560075	-0.0003298	-0.0026969	-1.6759107	-1.6285678	-0.0070649	-1.8920447	-0.1322127	0.3164659	0.0780346	-1.7279286	1.2454582	-0.1564178	-0.0206726	-0.2421630	-3.6226034	-4.8121608	0.1738506	-0.0703557	-0.0051086	0.0127012	-0.5222557	0.9468770	-0.0618824	0.1564794	-0.9899987	-14.6789039	-55.1216993	-86.3179132	8.3163913	-1.3941449	
57	0.0570080	-0.0003510	-0.0029466	-1.6795606	-1.6334230	-0.0068867	-1.8921157	-0.1322180	0.3164780	0.0775077	-1.7249460	1.2455439	-0.1534314	-0.0216871	-0.2572713	-3.6772994	-4.8983509	0.1823698	-0.0717392	-0.0054450	0.0113042	-0.5314880	0.9632641	-0.0630413	0.1639828	-1.0227325	-15.2490153	-54.5640732	-86.1723074	8.5883398	-1.3830542	
58	0.0580074	-0.0003732	-0.0032118	-1.6832649	-1.6383644	-0.0066999	-1.8921882	-0.1322236	0.3164885	0.0769716	-1.7219106	1.2456280	-0.1503872	-0.0227346	-0.2729571	-3.7314278	-4.9843812	0.1911632	-0.0731102	-0.0057942	0.0098143	-0.5407212	0.9794826	-0.0641958	0.1717234	-1.0558811	-15.8291283	-53.9934969	-86.0087147	8.8633718	-1.3701398	
59	0.0590071	-0.0003965	-0.0034930	-1.6870230	-1.6433916	-0.0065042	-1.8922619	-0.1322296	0.3164976	0.0764263	-1.7188235	1.2457104	-0.1472861	-0.0238155	-0.2892304	-3.7849756	-5.0702329	0.2002336	-0.0744667	-0.0061565	0.0082292	-0.5499560	0.9955167	-0.0653448	0.1797036	-1.0894263	-16.4191477	-53.4098532	-85.8262959	9.1413071	-1.3553290	
60	0.0600084	-0.0004209	-0.0037907	-1.6908344	-1.6485047	-0.0062992	-1.8923371	-0.1322359	0.3165050	0.0758717	-1.7156847	1.2457908	-0.1441278	-0.0249302	-0.3061011	-3.8379297	-5.1558867	0.2095838	-0.0758069	-0.0065318	0.0065470	-0.5591929	1.0113505	-0.0664877	0.1879257	-1.1233498	-17.0189756	-52.8130145	-85.6241750	9.4219616	-1.3385501	
61	0.0610088	-0.0004464	-0.0041057	-1.6946984	-1.6537033	-0.0060848	-1.8924135	-0.1322426	0.3165107	0.0753079	-1.7124951	1.2458693	-0.1409129	-0.0260792	-0.3235788	-3.8902767	-5.2413221	0.2192165	-0.0771286	-0.0069204	0.0047656	-0.5684326	1.0269672	-0.0676237	0.1963918	-1.1576311	-17.6284930	-52.2028738	-85.4014883	9.7051327	-1.3197338	
62	0.0620073	-0.0004731	-0.0044384	-1.6986145	-1.6589871	-0.0058606	-1.8924913	-0.1322498	0.3165145	0.0747348	-1.7092559	1.2459454	-0.1376425	-0.0272626	-0.3416731	-3.9420033	-5.3265178	0.2291340	-0.0784298	-0.0073225	0.0028830	-0.5776757	1.0423493	-0.0687518	0.2051038	-1.1922495	-18.2475805	-51.5793200	-85.1573618	9.9906134	-1.2988137	
63	0.0630079	-0.0005009	-0.0047895	-1.7025820	-1.6643561	-0.0056263	-1.8925704	-0.1322573	0.3165164	0.0741525	-1.7059670	1.2460190	-0.1343159	-0.0284809	-0.3603936	-3.9930960	-5.4114519	0.2393383	-0.0797084	-0.0077381	0.0008971	-0.5869229	1.0574790	-0.0698711	0.2140636	-1.2271826	-18.8761010	-50.9422456	-84.8908905	10.2781824	-1.2757241	
64	0.0640073	-0.0005300	-0.0051596	-1.7066002	-1.6698098	-0.0053817	-1.8926507	-0.1322652	0.3165163	0.0735610	-1.7026296	1.2460900	-0.1309343	-0.0297343	-0.3797494	-4.0435412	-5.4961012	0.2498315	-0.0809621	-0.0081674	-0.0011940	-0.5961748	1.0723374	-0.0709807	0.2232727	-1.2624064	-19.5139038	-50.2915602	-84.6011933	10.5676053	-1.2504042	
65	0.0650077	-0.0005604	-0.0055495	-1.7106685	-1.6753481	-0.0051264	-1.8927323	-0.1322736	0.3165140	0.0729602	-1.6992443	1.2461582	-0.1274977	-0.0310231	-0.3997498	-4.0933252	-5.5804418	0.2606151	-0.0821887	-0.0086104	-0.0033924	-0.6054323	1.0869052	-0.0720797	0.2327325	-1.2978966	-20.1608333	-49.6271675	-84.2873597	10.8586405	-1.2227957	
