16	0.0160056	-0.0138692	0.0406644	-1.6112591	-1.4895352	0.0164626	-1.8927572	-0.1300044	0.3068112	0.0918602	-1.8230388	1.2404305	-0.2364825	-0.8600141	2.3950183	-2.0394694	0.6572061	1.6698635	-0.2185366	0.1281766	-0.5268447	-0.0089719	-0.2992381	-0.0784959	0.8220586	
17	0.0170056	-0.0147310	0.0430585	-1.6132944	-1.4888746	0.0181341	-1.8929762	-0.1298762	0.3062843	0.0918512	-1.8238787	1.2402843	-0.2364549	-0.8622801	2.3935140	-2.0324396	0.6629825	1.6719466	-0.2196935	0.1281257	-0.5268063	-0.0089683	-0.2991776	-0.0787099	0.8219871	
18	0.0180056	-0.0155949	0.0454511	-1.6153226	-1.4882081	0.0198077	-1.8931963	-0.1297481	0.3057575	0.0918423	-1.8247179	1.2401378	-0.2364267	-0.8645414	2.3920061	-2.0254225	0.6687386	1.6740216	-0.2208504	0.1280717	-0.5267654	-0.0089645	-0.2991096	-0.0789218	0.8219126	
19	0.0190056	-0.0164612	0.0478422	-1.6173438	-1.4875359	0.0214834	-1.8934176	-0.1296200	0.3052307	0.0918333	-1.8255565	1.2399912	-0.2363978	-0.8667980	2.3904944	-2.0184181	0.6744744	1.6760884	-0.2220074	0.1280146	-0.5267223	-0.0089605	-0.2990342	-0.0791316	0.8218352	
20	0.0200056	-0.0173297	0.0502318	-1.6193580	-1.4868580	0.0231611	-1.8936400	-0.1294920	0.3047040	0.0918243	-1.8263942	1.2398443	-0.2363683	-0.8690497	2.3889789	-2.0114263	0.6801900	1.6781470	-0.2231643	0.1279544	-0.5266769	-0.0089563	-0.2989514	-0.0793392	0.8217548	
21	0.0210055	-0.0182005	0.0526198	-1.6213652	-1.4861743	0.0248410	-1.8938637	-0.1293641	0.3041773	0.0918154	-1.8272313	1.2396974	-0.2363381	-0.8712966	2.3874595	-2.0044472	0.6858852	1.6801974	-0.2243212	0.1278912	-0.5266291	-0.0089519	-0.2988611	-0.0795447	0.8216714	
22	0.0220057	-0.0190735	0.0550064	-1.6233655	-1.4854850	0.0265229	-1.8940884	-0.1292362	0.3036507	0.0918064	-1.8280675	1.2395502	-0.2363072	-0.8735386	2.3859361	-1.9974806	0.6915601	1.6822395	-0.2254779	0.1278248	-0.5265789	-0.0089472	-0.2987634	-0.0797479	0.8215851	
23	0.0230056	-0.0199488	0.0573914	-1.6253589	-1.4847900	0.0282069	-1.8943143	-0.1291083	0.3031241	0.0917975	-1.8289030	1.2394029	-0.2362756	-0.8757757	2.3844088	-1.9905266	0.6972146	1.6842733	-0.2266344	0.1277554	-0.5265265	-0.0089424	-0.2986583	-0.0799490	0.8214959	
24	0.0240057	-0.0208263	0.0597749	-1.6273452	-1.4840894	0.0298928	-1.8945414	-0.1289806	0.3025976	0.0917885	-1.8297376	1.2392554	-0.2362433	-0.8780076	2.3828774	-1.9835853	0.7028486	1.6862987	-0.2277906	0.1276829	-0.5264717	-0.0089373	-0.2985458	-0.0801478	0.8214037	
25	0.0250056	-0.0217060	0.0621568	-1.6293246	-1.4833831	0.0315809	-1.8947697	-0.1288529	0.3020712	0.0917796	-1.8305715	1.2391078	-0.2362103	-0.8802344	2.3813419	-1.9766566	0.7084620	1.6883156	-0.2289466	0.1276073	-0.5264146	-0.0089320	-0.2984258	-0.0803443	0.8213085	
26	0.0260056	-0.0225880	0.0645372	-1.6312971	-1.4826713	0.0332710	-1.8949991	-0.1287253	0.3015447	0.0917707	-1.8314044	1.2389600	-0.2361765	-0.8824561	2.3798022	-1.9697405	0.7140548	1.6903241	-0.2301023	0.1275286	-0.5263551	-0.0089265	-0.2982985	-0.0805386	0.8212105	
27	0.0270055	-0.0234723	0.0669162	-1.6332628	-1.4819539	0.0349631	-1.8952296	-0.1285978	0.3010184	0.0917618	-1.8322365	1.2388121	-0.2361419	-0.8846726	2.3782584	-1.9628370	0.7196271	1.6923240	-0.2312576	0.1274469	-0.5262934	-0.0089208	-0.2981637	-0.0807307	0.8211094	
28	0.0280056	-0.0243587	0.0692935	-1.6352215	-1.4812308	0.0366571	-1.8954614	-0.1284703	0.3004921	0.0917528	-1.8330677	1.2386640	-0.2361066	-0.8868837	2.3767103	-1.9559461	0.7251787	1.6943153	-0.2324125	0.1273620	-0.5262292	-0.0089148	-0.2980214	-0.0809204	0.8210055	
29	0.0290056	-0.0252474	0.0716693	-1.6371733	-1.4805023	0.0383532	-1.8956942	-0.1283430	0.2999659	0.0917439	-1.8338980	1.2385158	-0.2360704	-0.8890896	2.3751578	-1.9490677	0.7307096	1.6962980	-0.2335670	0.1272741	-0.5261628	-0.0089087	-0.2978717	-0.0811078	0.8208986	
30	0.0300062	-0.0261383	0.0740435	-1.6391182	-1.4797682	0.0400514	-1.8959283	-0.1282157	0.2994397	0.0917350	-1.8347274	1.2383674	-0.2360334	-0.8912900	2.3736009	-1.9422022	0.7362195	1.6982719	-0.2347209	0.1271830	-0.5260940	-0.0089023	-0.2977146	-0.0812929	0.8207888	
31	0.0310061	-0.0270313	0.0764162	-1.6410564	-1.4790287	0.0417515	-1.8961634	-0.1280885	0.2989136	0.0917261	-1.8355558	1.2382190	-0.2359956	-0.8934850	2.3720396	-1.9353492	0.7417087	1.7002371	-0.2358743	0.1270889	-0.5260229	-0.0088957	-0.2975501	-0.0814756	0.8206760	
32	0.0320062	-0.0279266	0.0787873	-1.6429876	-1.4782837	0.0434535	-1.8963998	-0.1279615	0.2983876	0.0917172	-1.8363832	1.2380703	-0.2359569	-0.8956744	2.3704739	-1.9285088	0.7471770	1.7021935	-0.2370270	0.1269917	-0.5259495	-0.0088889	-0.2973781	-0.0816559	0.8205603	
33	0.0330062	-0.0288241	0.0811569	-1.6449121	-1.4775332	0.0451576	-1.8966373	-0.1278345	0.2978617	0.0917083	-1.8372097	1.2379216	-0.2359174	-0.8978583	2.3689037	-1.9216811	0.7526244	1.7041411	-0.2381791	0.1268915	-0.5258737	-0.0088819	-0.2971987	-0.0818338	0.8204417	
34	0.0340060	-0.0297238	0.0835248	-1.6468297	-1.4767773	0.0468636	-1.8968759	-0.1277076	0.2973358	0.0916994	-1.8380351	1.2377728	-0.2358770	-0.9000365	2.3673288	-1.9148660	0.7580507	1.7060797	-0.2393305	0.1267881	-0.5257956	-0.0088747	-0.2970118	-0.0820093	0.8203202	
35	0.0350062	-0.0306257	0.0858912	-1.6487405	-1.4760159	0.0485716	-1.8971157	-0.1275808	0.2968100	0.0916906	-1.8388596	1.2376238	-0.2358357	-0.9022089	2.3657495	-1.9080637	0.7634559	1.7080093	-0.2404812	0.1266816	-0.5257152	-0.0088672	-0.2968175	-0.0821824	0.8201957	
36	0.0360061	-0.0315298	0.0882560	-1.6506445	-1.4752492	0.0502815	-1.8973567	-0.1274541	0.2962843	0.0916817	-1.8396829	1.2374748	-0.2357935	-0.9043756	2.3641654	-1.9012740	0.7688401	1.7099299	-0.2416311	0.1265721	-0.5256324	-0.0088595	-0.2966158	-0.0823531	0.8200683	
37	0.0370061	-0.0324360	0.0906192	-1.6525417	-1.4744771	0.0519933	-1.8975988	-0.1273276	0.2957587	0.0916728	-1.8405053	1.2373256	-0.2357504	-0.9065365	2.3625766	-1.8944971	0.7742031	1.7118414	-0.2427801	0.1264595	-0.5255473	-0.0088517	-0.2964066	-0.0825212	0.8199380	
38	0.0380061	-0.0333443	0.0929809	-1.6544322	-1.4736996	0.0537070	-1.8978421	-0.1272011	0.2952331	0.0916640	-1.8413264	1.2371763	-0.2357062	-0.9086914	2.3609832	-1.8877327	0.7795449	1.7137438	-0.2439281	0.1263438	-0.5254599	-0.0088436	-0.2961900	-0.0826869	0.8198048	
39	0.0390062	-0.0342549	0.0953410	-1.6563159	-1.4729169	0.0554227	-1.8980864	-0.1270748	0.2947077	0.0916551	-1.8421466	1.2370269	-0.2356612	-0.9108403	2.3593849	-1.8809812	0.7848654	1.7156369	-0.2450753	0.1262250	-0.5253701	-0.0088352	-0.2959660	-0.0828501	0.8196687	
40	0.0400062	-0.0351676	0.0976994	-1.6581929	-1.4721288	0.0571402	-1.8983320	-0.1269486	0.2941823	0.0916463	-1.8429656	1.2368774	-0.2356152	-0.9129832	2.3577819	-1.8742424	0.7901646	1.7175209	-0.2462215	0.1261031	-0.5252781	-0.0088267	-0.2957345	-0.0830107	0.8195296	
41	0.0410061	-0.0360825	0.1000563	-1.6600631	-1.4713354	0.0588597	-1.8985787	-0.1268225	0.2936570	0.0916375	-1.8437834	1.2367279	-0.2355682	-0.9151200	2.3561739	-1.8675163	0.7954424	1.7193954	-0.2473666	0.1259781	-0.5251836	-0.0088180	-0.2954955	-0.0831688	0.8193877	
42	0.0420061	-0.0369995	0.1024115	-1.6619266	-1.4705367	0.0605811	-1.8988266	-0.1266965	0.2931319	0.0916287	-1.8446002	1.2365782	-0.2355203	-0.9172505	2.3545611	-1.8608031	0.8006987	1.7212606	-0.2485106	0.1258500	-0.5250869	-0.0088090	-0.2952491	-0.0833244	0.8192428	
43	0.0430062	-0.0379186	0.1047651	-1.6637834	-1.4697328	0.0623043	-1.8990756	-0.1265706	0.2926068	0.0916199	-1.8454156	1.2364285	-0.2354712	-0.9193749	2.3529434	-1.8541027	0.8059335	1.7231164	-0.2496535	0.1257189	-0.5249878	-0.0087998	-0.2949953	-0.0834773	0.8190950	
44	0.0440061	-0.0388399	0.1071171	-1.6656335	-1.4689237	0.0640294	-1.8993257	-0.1264449	0.2920818	0.0916111	-1.8462300	1.2362787	-0.2354212	-0.9214929	2.3513207	-1.8474151	0.8111467	1.7249627	-0.2507951	0.1255847	-0.5248864	-0.0087904	-0.2947340	-0.0836277	0.8189444	
45	0.0450061	-0.0397633	0.1094675	-1.6674770	-1.4681094	0.0657564	-1.8995770	-0.1263193	0.2915569	0.0916023	-1.8470430	1.2361288	-0.2353701	-0.9236045	2.3496931	-1.8407404	0.8163384	1.7267994	-0.2519355	0.1254474	-0.5247826	-0.0087808	-0.2944653	-0.0837754	0.8187908	
46	0.0460061	-0.0406888	0.1118162	-1.6693137	-1.4672899	0.0674852	-1.8998295	-0.1261939	0.2910321	0.0915935	-1.8478549	1.2359789	-0.2353180	-0.9257097	2.3480604	-1.8340785	0.8215083	1.7286265	-0.2530746	0.1253070	-0.5246766	-0.0087710	-0.2941891	-0.0839206	0.8186343	
47	0.0470061	-0.0416165	0.1141633	-1.6711438	-1.4664652	0.0692159	-1.9000831	-0.1260686	0.2905075	0.0915847	-1.8486656	1.2358289	-0.2352648	-0.9278083	2.3464226	-1.8274296	0.8266565	1.7304439	-0.2542124	0.1251635	-0.5245681	-0.0087609	-0.2939055	-0.0840630	0.8184749	
48	0.0480062	-0.0425462	0.1165088	-1.6729673	-1.4656354	0.0709483	-1.9003378	-0.1259435	0.2899829	0.0915760	-1.8494748	1.2356788	-0.2352105	-0.9299003	2.3447798	-1.8207936	0.8317829	1.7322516	-0.2553487	0.1250169	-0.5244574	-0.0087507	-0.2936144	-0.0842028	0.8183127	
49	0.0490061	-0.0434780	0.1188526	-1.6747841	-1.4648005	0.0726826	-1.9005936	-0.1258184	0.2894584	0.0915672	-1.8502829	1.2355287	-0.2351551	-0.9319856	2.3431318	-1.8141705	0.8368875	1.7340494	-0.2564836	0.1248673	-0.5243443	-0.0087402	-0.2933159	-0.0843399	0.8181475	
50	0.0500062	-0.0444120	0.1211948	-1.6765944	-1.4639605	0.0744188	-1.9008506	-0.1256936	0.2889341	0.0915585	-1.8510896	1.2353786	-0.2350986	-0.9340642	2.3414787	-1.8075604	0.8419701	1.7358374	-0.2576170	0.1247145	-0.5242289	-0.0087295	-0.2930099	-0.0844742	0.8179795	
51	0.0510062	-0.0453480	0.1235353	-1.6783980	-1.4631154	0.0761567	-1.9011087	-0.1255689	0.2884099	0.0915497	-1.8518950	1.2352284	-0.2350409	-0.9361360	2.3398204	-1.8009632	0.8470308	1.7376156	-0.2587488	0.1245587	-0.5241112	-0.0087186	-0.2926965	-0.0846059	0.8178085	
52	0.0520063	-0.0462861	0.1258742	-1.6801950	-1.4622652	0.0778964	-1.9013680	-0.1254443	0.2878858	0.0915410	-1.8526991	1.2350782	-0.2349821	-0.9382009	2.3381570	-1.7943792	0.8520695	1.7393836	-0.2598790	0.1243998	-0.5239911	-0.0087075	-0.2923756	-0.0847348	0.8176347	
53	0.0530060	-0.0472263	0.1282114	-1.6819855	-1.4614100	0.0796378	-1.9016284	-0.1253199	0.2873618	0.0915323	-1.8535017	1.2349278	-0.2349221	-0.9402588	2.3364883	-1.7878082	0.8570861	1.7411417	-0.2610075	0.1242378	-0.5238687	-0.0086961	-0.2920473	-0.0848609	0.8174580	
54	0.0540048	-0.0481685	0.1305469	-1.6837694	-1.4605498	0.0813810	-1.9018900	-0.1251957	0.2868379	0.0915236	-1.8543030	1.2347775	-0.2348610	-0.9423098	2.3348144	-1.7812503	0.8620806	1.7428897	-0.2621343	0.1240727	-0.5237440	-0.0086846	-0.2917115	-0.0849843	0.8172784	
55	0.0550055	-0.0491128	0.1328808	-1.6855468	-1.4596848	0.0831260	-1.9021526	-0.1250716	0.2863142	0.0915149	-1.8551029	1.2346272	-0.2347986	-0.9443535	2.3331353	-1.7747055	0.8670529	1.7446274	-0.2632593	0.1239046	-0.5236169	-0.0086728	-0.2913683	-0.0851048	0.8170959	
56	0.0560056	-0.0500591	0.1352130	-1.6873176	-1.4588146	0.0848727	-1.9024164	-0.1249477	0.2857906	0.0915063	-1.8559013	1.2344769	-0.2347351	-0.9463901	2.3314508	-1.7681739	0.8720029	1.7463549	-0.2643825	0.1237333	-0.5234875	-0.0086608	-0.2910176	-0.0852225	0.8169106	
57	0.0570056	-0.0510075	0.1375434	-1.6890818	-1.4579395	0.0866213	-1.9026813	-0.1248240	0.2852671	0.0914976	-1.8566984	1.2343265	-0.2346704	-0.9484194	2.3297611	-1.7616556	0.8769305	1.7480721	-0.2655038	0.1235590	-0.5233558	-0.0086486	-0.2906594	-0.0853374	0.8167223	
58	0.0580056	-0.0519580	0.1398722	-1.6908396	-1.4570596	0.0883715	-1.9029473	-0.1247005	0.2847437	0.0914889	-1.8574939	1.2341762	-0.2346044	-0.9504414	2.3280659	-1.7551504	0.8818358	1.7497790	-0.2666231	0.1233815	-0.5232218	-0.0086362	-0.2902939	-0.0854494	0.8165312	
59	0.0590056	-0.0529104	0.1421993	-1.6925909	-1.4561747	0.0901234	-1.9032145	-0.1245771	0.2842205	0.0914803	-1.8582880	1.2340258	-0.2345371	-0.9524559	2.3263656	-1.7486586	0.8867187	1.7514753	-0.2677405	0.1232010	-0.5230854	-0.0086235	-0.2899208	-0.0855586	0.8163373	
60	0.0600056	-0.0538649	0.1445247	-1.6943357	-1.4552850	0.0918771	-1.9034828	-0.1244539	0.2836975	0.0914717	-1.8590807	1.2338754	-0.2344687	-0.9544629	2.3246598	-1.7421801	0.8915791	1.7531612	-0.2688558	0.1230174	-0.5229466	-0.0086107	-0.2895403	-0.0856649	0.8161404	
61	0.0610057	-0.0548214	0.1468483	-1.6960740	-1.4543904	0.0936325	-1.9037522	-0.1243309	0.2831745	0.0914631	-1.8598717	1.2337250	-0.2343989	-0.9564624	2.3229486	-1.7357148	0.8964169	1.7548364	-0.2699690	0.1228307	-0.5228056	-0.0085976	-0.2891524	-0.0857682	0.8159407	
62	0.0620055	-0.0557799	0.1491703	-1.6978058	-1.4534909	0.0953896	-1.9040227	-0.1242081	0.2826517	0.0914545	-1.8606613	1.2335746	-0.2343278	-0.9584542	2.3212320	-1.7292630	0.9012321	1.7565011	-0.2710800	0.1226410	-0.5226622	-0.0085843	-0.2887569	-0.0858686	0.8157381	
63	0.0630056	-0.0567404	0.1514906	-1.6995313	-1.4525868	0.0971482	-1.9042943	-0.1240854	0.2821291	0.0914459	-1.8614493	1.2334243	-0.2342554	-0.9604383	2.3195101	-1.7228246	0.9060247	1.7581550	-0.2721888	0.1224481	-0.5225165	-0.0085708	-0.2883541	-0.0859661	0.8155326	
64	0.0640054	-0.0577028	0.1538091	-1.7012503	-1.4516778	0.0989086	-1.9045671	-0.1239630	0.2816066	0.0914373	-1.8622357	1.2332740	-0.2341818	-0.9624145	2.3177828	-1.7163997	0.9107945	1.7597982	-0.2732953	0.1222522	-0.5223685	-0.0085571	-0.2879438	-0.0860606	0.8153243	
65	0.0650056	-0.0586673	0.1561258	-1.7029628	-1.4507640	0.1006707	-1.9048409	-0.1238407	0.2810842	0.0914288	-1.8630206	1.2331237	-0.2341068	-0.9643829	2.3160499	-1.7099883	0.9155415	1.7614305	-0.2743995	0.1220531	-0.5222181	-0.0085432	-0.2875260	-0.0861521	0.8151131	
66	0.0660056	-0.0596338	0.1584409	-1.7046690	-1.4498455	0.1024344	-1.9051159	-0.1237187	0.2805620	0.0914202	-1.8638039	1.2329734	-0.2340304	-0.9663433	2.3143117	-1.7035904	0.9202657	1.7630519	-0.2755013	0.1218510	-0.5220654	-0.0085290	-0.2871008	-0.0862406	0.8148991	
67	0.0670056	-0.0606022	0.1607542	-1.7063687	-1.4489223	0.1041998	-1.9053919	-0.1235969	0.2800399	0.0914117	-1.8645855	1.2328232	-0.2339527	-0.9682956	2.3125681	-1.6972062	0.9249669	1.7646622	-0.2766006	0.1216458	-0.5219103	-0.0085147	-0.2866681	-0.0863261	0.8146822	
68	0.0680056	-0.0615726	0.1630657	-1.7080621	-1.4479944	0.1059667	-1.9056691	-0.1234752	0.2795180	0.0914032	-1.8653655	1.2326729	-0.2338736	-0.9702398	2.3108190	-1.6908355	0.9296452	1.7662616	-0.2776974	0.1214376	-0.5217530	-0.0085001	-0.2862280	-0.0864085	0.8144625	
69	0.0690056	-0.0625449	0.1653756	-1.7097491	-1.4470618	0.1077352	-1.9059473	-0.1233538	0.2789963	0.0913947	-1.8661439	1.2325228	-0.2337932	-0.9721757	2.3090644	-1.6844785	0.9343005	1.7678497	-0.2787917	0.1212262	-0.5215933	-0.0084853	-0.2857804	-0.0864879	0.8142398	
70	0.0700055	-0.0635192	0.1676836	-1.7114298	-1.4461246	0.1095054	-1.9062267	-0.1232326	0.2784747	0.0913862	-1.8669205	1.2323727	-0.2337113	-0.9741034	2.3073044	-1.6781353	0.9389328	1.7694267	-0.2798833	0.1210117	-0.5214312	-0.0084703	-0.2853253	-0.0865642	0.8140144	
71	0.0710060	-0.0644954	0.1699899	-1.7131042	-1.4451828	0.1112771	-1.9065071	-0.1231116	0.2779533	0.0913777	-1.8676955	1.2322226	-0.2336280	-0.9760227	2.3055389	-1.6718058	0.9435419	1.7709924	-0.2809722	0.1207942	-0.5212669	-0.0084551	-0.2848628	-0.0866374	0.8137861	
72	0.0720062	-0.0654735	0.1722944	-1.7147722	-1.4442364	0.1130505	-1.9067886	-0.1229908	0.2774320	0.0913693	-1.8684688	1.2320727	-0.2335433	-0.9779335	2.3037680	-1.6654901	0.9481278	1.7725468	-0.2820584	0.1205736	-0.5211002	-0.0084396	-0.2843929	-0.0867075	0.8135549	
73	0.0730062	-0.0664536	0.1745972	-1.7164340	-1.4432854	0.1148254	-1.9070713	-0.1228702	0.2769109	0.0913608	-1.8692404	1.2319227	-0.2334572	-0.9798357	2.3019915	-1.6591883	0.9526905	1.7740897	-0.2831418	0.1203499	-0.5209311	-0.0084240	-0.2839155	-0.0867744	0.8133209	
74	0.0740061	-0.0674355	0.1768981	-1.7180893	-1.4423298	0.1166017	-1.9073550	-0.1227499	0.2763900	0.0913524	-1.8700101	1.2317728	-0.2333695	-0.9817293	2.3002097	-1.6529004	0.9572298	1.7756212	-0.2842223	0.1201231	-0.5207598	-0.0084081	-0.2834306	-0.0868383	0.8130841	
75	0.0750061	-0.0684194	0.1791973	-1.7197385	-1.4413697	0.1183797	-1.9076398	-0.1226298	0.2758692	0.0913440	-1.8707782	1.2316230	-0.2332805	-0.9836142	2.2984224	-1.6466264	0.9617459	1.7771410	-0.2852999	0.1198932	-0.5205861	-0.0083920	-0.2829383	-0.0868989	0.8128444	
76	0.0760062	-0.0694051	0.1814947	-1.7213814	-1.4404051	0.1201593	-1.9079257	-0.1225099	0.2753487	0.0913356	-1.8715445	1.2314733	-0.2331900	-0.9854902	2.2966296	-1.6403665	0.9662384	1.7786492	-0.2863745	0.1196602	-0.5204101	-0.0083757	-0.2824386	-0.0869564	0.8126019	
77	0.0770061	-0.0703928	0.1837903	-1.7230180	-1.4394360	0.1219403	-1.9082127	-0.1223902	0.2748283	0.0913272	-1.8723089	1.2313237	-0.2330979	-0.9873572	2.2948313	-1.6341206	0.9707074	1.7801457	-0.2874460	0.1194242	-0.5202317	-0.0083592	-0.2819314	-0.0870106	0.8123565	
78	0.0780060	-0.0713823	0.1860841	-1.7246483	-1.4384625	0.1237229	-1.9085007	-0.1222708	0.2743080	0.0913189	-1.8730716	1.2311741	-0.2330044	-0.9892154	2.2930276	-1.6278887	0.9751530	1.7816304	-0.2885145	0.1191850	-0.5200510	-0.0083424	-0.2814167	-0.0870617	0.8121083	
79	0.0790061	-0.0723737	0.1883761	-1.7262725	-1.4374845	0.1255069	-1.9087898	-0.1221517	0.2737880	0.0913105	-1.8738325	1.2310246	-0.2329093	-0.9910644	2.2912184	-1.6216712	0.9795749	1.7831032	-0.2895798	0.1189428	-0.5198680	-0.0083255	-0.2808946	-0.0871094	0.8118573	
80	0.0800063	-0.0733669	0.1906663	-1.7278904	-1.4365021	0.1272924	-1.9090800	-0.1220327	0.2732681	0.0913022	-1.8745915	1.2308753	-0.2328127	-0.9929043	2.2894038	-1.6154677	0.9839732	1.7845641	-0.2906418	0.1186975	-0.5196827	-0.0083083	-0.2803650	-0.0871540	0.8116034	
81	0.0810061	-0.0743620	0.1929547	-1.7295023	-1.4355155	0.1290794	-1.9093711	-0.1219140	0.2727485	0.0912939	-1.8753486	1.2307261	-0.2327146	-0.9947349	2.2875839	-1.6092785	0.9883479	1.7860130	-0.2917005	0.1184491	-0.5194950	-0.0082909	-0.2798280	-0.0871952	0.8113467	
82	0.0820061	-0.0753589	0.1952412	-1.7311079	-1.4345243	0.1308679	-1.9096634	-0.1217956	0.2722290	0.0912856	-1.8761038	1.2305770	-0.2326149	-0.9965562	2.2857584	-1.6031036	0.9926987	1.7874498	-0.2927559	0.1181976	-0.5193050	-0.0082733	-0.2792836	-0.0872332	0.8110871	
