1         	     0.00000000	     0.74944440	     0.40421820	     -2.0655971	     -1.6613788	     0.82135190	-1.4302804e-016	   0.0014000000	  -0.0041400000	   0.0029400002	  -0.0012200001	  -0.0014000000	    0.019140000	-3.9443045e-030	 1.1102230e-010	-3.0141449e-022	 4.2845547e-022	-1.1839338e-024	-1.3234888e-023	    -0.21011225	     0.13552309	     0.12537457	      1.5707964	-7.3206746e-008	     -1.5707964	 -0.00062159402	  0.00028753121	 3.9230848e-006	   -0.019125358	 1.3625281e-005	-1.3038783e-009
2         	   0.0010000000	     0.74944580	     0.40421406	     -2.0655942	     -1.6613800	     0.82135050	 1.9140000e-005	   0.0014000000	  -0.0041400000	   0.0029400000	  -0.0012200000	  -0.0014000000	    0.019140000	 2.3283342e-007	-3.4275015e-008	-1.3808466e-007	 4.2074935e-008	 2.6396409e-007	 6.7583017e-012	    -0.21011288	     0.13552337	     0.12537457	      1.5707964	-1.9198565e-005	     -1.5707964	 -0.00062159548	  0.00028753017	 3.9203327e-006	   -0.019125359	 1.3625104e-005	-9.9973614e-010
3         	   0.0020000000	     0.74944720	     0.40420992	     -2.0655912	     -1.6613812	     0.82134910	 3.8280000e-005	   0.0014000000	  -0.0041400000	   0.0029400000	  -0.0012200000	  -0.0014000000	    0.019140000	 2.6389064e-008	-5.8419232e-009	-6.8016721e-008	 1.1990529e-007	-1.9382805e-008	 5.9328795e-013	    -0.21011350	     0.13552366	     0.12537458	      1.5707964	-3.8323924e-005	     -1.5707964	 -0.00062159694	  0.00028752914	 3.9176523e-006	   -0.019125359	 1.3625122e-005	-7.8365691e-010
4         	   0.0030000000	     0.74944860	     0.40420578	     -2.0655883	     -1.6613825	     0.82134770	 5.7420000e-005	   0.0014000000	  -0.0041400000	   0.0029400000	  -0.0012200000	  -0.0014000000	    0.019140000	 1.0946905e-008	 3.3456207e-010	-2.5170896e-008	 6.4124511e-009	-2.4480790e-009	 1.1241653e-012	    -0.21011412	     0.13552395	     0.12537458	      1.5707964	-5.7449283e-005	     -1.5707964	 -0.00062159840	  0.00028752810	 3.9149807e-006	   -0.019125359	 1.3625174e-005	-5.2114001e-010
5         	   0.0040000000	     0.74945000	     0.40420164	     -2.0655853	     -1.6613837	     0.82134630	 7.6560000e-005	   0.0014000000	  -0.0041400000	   0.0029400000	  -0.0012200000	  -0.0014000000	    0.019140000	-1.1543841e-008	 3.8793262e-009	-9.1285443e-009	-9.2421735e-008	 2.0052824e-008	-1.2487147e-012	    -0.21011474	     0.13552424	     0.12537459	      1.5707963	-7.6574641e-005	     -1.5707964	 -0.00062159987	  0.00028752707	 3.9123095e-006	   -0.019125359	 1.3625223e-005	-2.6026803e-010
6         	   0.0050000000	     0.74945140	     0.40419750	     -2.0655824	     -1.6613849	     0.82134490	 9.5700000e-005	   0.0014000000	  -0.0041400000	   0.0029400000	  -0.0012200000	  -0.0014000000	    0.019140000	-6.9650391e-008	-3.2778904e-010	 1.3420493e-007	 1.6210389e-007	-4.6367398e-008	-5.6575164e-012	    -0.21011536	     0.13552452	     0.12537459	      1.5707963	-9.5700000e-005	     -1.5707964	 -0.00062160133	  0.00028752604	 3.9096353e-006	   -0.019125359	 1.3625260e-005	-3.6511238e-012
7         	   0.0060000000	     0.74946090	     0.40416934	     -2.0655625	     -1.6613931	     0.82133540	  0.00022578000	   0.0098124512	   -0.029086553	    0.020595762	  -0.0084900195	  -0.0098124512	     0.13435942	      2.7685547	     -8.2099609	      5.8105469	     -2.3925781	     -2.7685547	      37.918945	    -0.21011958	     0.13552648	     0.12537459	      1.5707963	 -0.00022578000	     -1.5707964	  -0.0043618418	   0.0020206002	-1.0604080e-007	    -0.13435999	-5.2196101e-007	-3.9379001e-014
8         	   0.0070000000	     0.74947040	     0.40414118	     -2.0655425	     -1.6614013	     0.82132590	  0.00035586000	   0.0094979684	   -0.028153975	    0.019935736	  -0.0082182443	  -0.0094979684	     0.13005217	   -0.068827514	     0.20410370	    -0.14445301	    0.059480975	    0.068827673	    -0.94268360	    -0.21012381	     0.13552844	     0.12537459	      1.5707963	 -0.00035586000	     -1.5707964	  -0.0042220881	   0.0019557647	-8.0441065e-008	    -0.13005217	 6.8945056e-009	 6.3481199e-012
9         	   0.0080000000	     0.74947990	     0.40411302	     -2.0655226	     -1.6614096	     0.82131640	  0.00048594000	   0.0094999985	   -0.028159995	    0.019939997	  -0.0082199987	  -0.0094999985	     0.13007998	 -0.00021305270	  0.00063175546	 -0.00044694791	  0.00018420748	  0.00021302109	  -0.0029178314	    -0.21012803	     0.13553039	     0.12537459	      1.5707963	 -0.00048594000	     -1.5707964	  -0.0042230582	   0.0019561353	-2.0528883e-007	    -0.13007998	 3.4937698e-009	-5.9530711e-012
10        	   0.0090000000	     0.74948940	     0.40408486	     -2.0655026	     -1.6614178	     0.82130690	  0.00061602000	   0.0094999999	   -0.028160000	    0.019940000	  -0.0082199999	  -0.0094999999	     0.13008000	-1.1159455e-006	 3.1289620e-006	-2.1645399e-006	 7.4992931e-007	 1.0473567e-006	-1.4260055e-005	    -0.21013225	     0.13553235	     0.12537459	      1.5707963	 -0.00061602000	     -1.5707964	  -0.0042231262	   0.0019560878	-3.2915033e-007	    -0.13008000	 3.5035964e-009	-4.9316579e-012
11        	    0.010000000	     0.74949890	     0.40405670	     -2.0654827	     -1.6614260	     0.82129740	  0.00074610000	   0.0095000000	   -0.028160000	    0.019940000	  -0.0082200000	  -0.0095000000	     0.13008000	-7.9385115e-009	 3.2026133e-008	-6.4491583e-009	 4.8548220e-008	 1.3118653e-008	-1.4806196e-007	    -0.21013648	     0.13553431	     0.12537459	      1.5707963	 -0.00074610000	     -1.5707964	  -0.0042231937	   0.0019560402	-4.5302027e-007	    -0.13008000	 3.4816555e-009	-2.4465090e-014
12        	    0.011000000	     0.74952382	     0.40398286	     -2.0654304	     -1.6614475	     0.82127248	   0.0010872600	    0.025130820	   -0.074464531	    0.052742422	   -0.021722109	   -0.025130820	     0.34404586	      3.4634767	     -10.260157	      7.2683596	     -2.9917970	     -3.4634768	      47.410549	    -0.21014755	     0.13553943	     0.12537459	      1.5707963	  -0.0010872600	     -1.5707964	   -0.011169469	   0.0051710469	 3.7117394e-007	    -0.34404586	 9.2044421e-009	-3.4443529e-012
13        	    0.012000000	     0.74954874	     0.40390902	     -2.0653781	     -1.6614691	     0.82124756	   0.0014284200	    0.024919392	   -0.073838200	    0.052298725	   -0.021539475	   -0.024919392	     0.34115168	  -0.0044674194	    0.013234232	  -0.0093752342	   0.0038589822	   0.0044673909	   -0.061153241	    -0.21015863	     0.13554456	     0.12537459	      1.5707963	  -0.0014284200	     -1.5707964	   -0.011075978	   0.0051272296	-4.9603236e-007	    -0.34115168	 9.1418247e-009	-1.3131959e-012
14        	    0.013000000	     0.74957366	     0.40383518	     -2.0653258	     -1.6614906	     0.82122264	   0.0017695800	    0.024920004	   -0.073840011	    0.052300008	   -0.021540003	   -0.024920004	     0.34116005	  0.00013432598	 -0.00039790817	  0.00028183748	 -0.00011619022	 -0.00013431004	   0.0018387604	    -0.21016971	     0.13554969	     0.12537459	      1.5707963	  -0.0017695800	     -1.5707964	   -0.011076713	   0.0051270270	-1.3477180e-006	    -0.34116005	 9.1390169e-009	 2.6180106e-013
15        	    0.014000000	     0.74959858	     0.40376134	     -2.0652735	     -1.6615122	     0.82119772	   0.0021107400	    0.024920000	   -0.073840000	    0.052300000	   -0.021540000	   -0.024920000	     0.34116000	-6.7550929e-008	 1.4687179e-007	-1.4569157e-008	-1.6546171e-008	 5.2357849e-008	-5.8909278e-007	    -0.21018078	     0.13555481	     0.12537459	      1.5707963	  -0.0021107400	     -1.5707964	   -0.011077175	   0.0051266979	-2.1994419e-006	    -0.34116000	 9.1497953e-009	 7.1996995e-013
16        	    0.015000000	     0.74962350	     0.40368750	     -2.0652212	     -1.6615337	     0.82117280	   0.0024519000	    0.024920000	   -0.073840000	    0.052300000	   -0.021540000	   -0.024920000	     0.34116000	 3.5708902e-008	-4.8744465e-008	 2.1503721e-007	 1.6589617e-007	 5.8147073e-008	 4.0994780e-008	    -0.21019186	     0.13555994	     0.12537458	      1.5707963	  -0.0024519000	     -1.5707964	   -0.011077639	   0.0051263694	-3.0511879e-006	    -0.34116000	 9.1414349e-009	 2.7627798e-012
17        	    0.016000000	     0.74967026	     0.40354884	     -2.0651230	     -1.6615741	     0.82112604	   0.0030925000	    0.046726992	    -0.13856203	    0.098170568	   -0.040371496	   -0.046726992	     0.64014744	    -0.26564337	     0.78841586	    -0.55877541	     0.22939714	     0.26564335	     -3.6421359	    -0.21021266	     0.13556957	     0.12537458	      1.5707963	  -0.0030925146	     -1.5707964	   -0.020784232	   0.0096231635	-6.3115840e-006	    -0.64016205	-1.3590881e-005	-8.7282479e-009
18        	    0.017000000	     0.74971702	     0.40341018	     -2.0650247	     -1.6616145	     0.82107928	   0.0037331000	    0.046760075	    -0.13866022	    0.098240157	   -0.040400065	   -0.046760075	     0.64060103	   0.0072841779	   -0.021619231	    0.015322146	  -0.0062902114	  -0.0072842234	    0.099871345	    -0.21023346	     0.13557920	     0.12537457	      1.5707964	  -0.0037331293	     -1.5707964	   -0.020800591	   0.0096288292	-9.3179817e-006	    -0.64061566	-1.3612886e-005	-1.7466351e-008
19        	    0.018000000	     0.74976378	     0.40327152	     -2.0649265	     -1.6616549	     0.82103252	   0.0043737000	    0.046759999	    -0.13866000	    0.098239997	   -0.040399999	   -0.046759999	     0.64059998	-5.4239391e-006	 1.5986841e-005	-1.1385604e-005	 4.6700400e-006	 5.3861250e-006	-7.3835744e-005	    -0.21025426	     0.13558883	     0.12537456	      1.5707964	  -0.0043737439	     -1.5707964	   -0.020802191	   0.0096276557	-1.2321962e-005	    -0.64061462	-1.3614207e-005	-2.6194667e-008
20        	    0.019000000	     0.74981054	     0.40313286	     -2.0648282	     -1.6616953	     0.82098576	   0.0050143000	    0.046760000	    -0.13866000	    0.098240000	   -0.040400000	   -0.046760000	     0.64060000	 2.5205085e-007	-8.2904660e-007	 5.0103293e-007	-1.3987838e-007	-2.2036185e-007	 3.8405950e-006	    -0.21027506	     0.13559846	     0.12537455	      1.5707964	  -0.0050143585	     -1.5707964	   -0.020803825	   0.0096264978	-1.5326074e-005	    -0.64061463	-1.3615581e-005	-3.4924999e-008
21        	    0.020000000	     0.74985730	     0.40299420	     -2.0647300	     -1.6617357	     0.82093900	   0.0056549000	    0.046760000	    -0.13866000	    0.098240000	   -0.040400000	   -0.046760000	     0.64060000	 9.9276469e-009	 2.3391824e-009	 2.7750673e-008	 2.0551884e-008	 2.5587189e-008	 2.8183890e-009	    -0.21029587	     0.13560808	     0.12537453	      1.5707964	  -0.0056549732	     -1.5707964	   -0.020805458	   0.0096253392	-1.8330306e-005	    -0.64061463	-1.3616948e-005	-4.3652321e-008
