Motion1,81.9036479650856,69.5098423133373,-89.6948954034952,-7.14021527936829,-72.0252377109029,-129.603839287985
Motion2,101.815472698691,50.1236940969642,-67.9816212611094,29.3094836861492,-97.5885345227154,-92.3689172609369
Motion3,84.0233964397064,32.574165133378,51.8249105430375,-22.915932873833,-103.758011220543,-44.8142101034946
Motion4,72.8164655248606,14.5435502415868,111.64468163322,-167.372132406152,-65.3939344957021,-143.853053398101
Motion5,76.1301651867455,-5.56762622860514,100.310975417926,-113.288419204369,-74.4621702604637,-122.29287300479
Motion6,74.72122029969,33.513994160603,98.1929562148987,-178.363531802639,-49.2087633624765,-145.380627236235
Motion7,69.5941817417393,3.64036759597848,94.3832362753395,-127.100354221769,-33.1916581727277,-121.733858671508
Motion8,83.3741313613227,9.47702839269416,76.3541851308659,-112.725579889527,-74.2866489993096,-129.684077212292
Motion9,69.7546822107887,-7.37937922932936,128.247491873367,-169.872252827579,-60.172040848914,-150.572800547659
Motion10,92.2631951314912,-53.8575483991399,141.948132371942,-98.1430818102577,-70.7255575657004,-115.002886879291
Motion11,91.6093876657574,-16.7308109204252,124.303524752265,-177.137136544228,-66.3306057974821,-172.724545243339
Motion12,75.6218456637679,16.7528634988807,101.903092280265,-142.626503780286,-61.5152860832779,-126.442762919805
Motion13,96.4208463195271,-6.2366444084631,89.2692830408326,-131.013705016354,-71.9223132328349,-149.876684690532
Motion14,61.8356760845699,-36.2862570105068,146.813991989435,-133.600044609116,-37.7150538284871,-120.582549653334
Motion15,73.0476272829896,8.91956957908688,99.5780893702428,-121.382402900998,-82.6990217476723,-117.839155229849
Motion16,59.8883000609082,-23.5697417215977,136.747440897587,-142.040062308026,-40.3815121828267,-125.561451143452
Motion17,63.131779319219,-33.4864364624683,122.356811004223,-119.677884329489,-48.5986240612941,-129.064505400792
Motion18,86.2539625155694,-1.54763959905535,99.8243353607132,-138.781517237009,-55.0592269436095,-139.462471104957
Motion19,70.7712061868434,-21.785114879922,111.053129970381,-100.073512095053,-48.0671727940653,-112.587744173391
Motion20,89.8444330431825,-6.74738136524522,102.49914171248,-139.205535096498,-59.7785518816459,-143.567328569827
Motion21,75.007418662169,-42.0612836419153,131.547583601801,-105.713502557964,-44.4464939252282,-116.54145482405
Motion22,66.064541149698,-27.9176965853383,114.205371420293,-114.015424653404,-31.6619843116234,-120.298442023788
Motion23,87.4356360852033,13.941814589733,123.052049703801,-174.621569965367,-45.7679020380435,-135.246670329965
Motion24,92.9923123270081,-18.8536661557227,118.723205285815,-148.742268700555,-59.7677368140131,-149.440731103464
Motion25,79.3646819990083,37.5900643174324,54.4891737308367,-162.36507478706,-62.5972812970495,-172.427616816849
Motion26,78.2361896651125,25.7086397278635,82.7163501953597,-173.431393355642,-67.1113839696592,-167.779471669745
Motion27,73.2833166279529,33.4608044495566,85.8556536673374,-164.626854103289,-53.1696963504657,-144.771692081474
Motion28,72.2049168186787,5.94744118735222,92.7603724914357,-154.226011557978,-65.6391924819277,-157.234049213888
Motion29,108.230451035509,-3.09936979473933,61.5294587995808,-24.382018380603,-95.2376890395575,-70.1445896059893
Motion30,66.3695714560153,-16.2724048551452,91.5843262896368,-97.6520443111243,-34.8618755797653,-117.097183051278
