1         	     0.00000000	    -0.27103682	     0.22722522	    0.078169355	      1.5707963	 1.3542949e-014	     -2.0943951
2         	   0.0010000000	    -0.27105247	     0.22706199	    0.078020483	      1.5707963	   0.0023561937	     -2.0938656
3         	   0.0020000000	    -0.27106812	     0.22689876	    0.077871611	      1.5707963	   0.0047123827	     -2.0933361
4         	   0.0030000000	    -0.27108377	     0.22673553	    0.077722739	      1.5707963	   0.0070685623	     -2.0928066
5         	   0.0040000000	    -0.27109942	     0.22657230	    0.077573868	      1.5707963	   0.0094247277	     -2.0922771
6         	   0.0050000000	    -0.27111507	     0.22640907	    0.077424998	      1.5707963	    0.011780874	     -2.0917476
7         	   0.0060000000	    -0.27113072	     0.22624585	    0.077276130	      1.5707963	    0.014136997	     -2.0912181
8         	   0.0070000000	    -0.27114637	     0.22608262	    0.077127262	      1.5707963	    0.016493092	     -2.0906886
9         	   0.0080000000	    -0.27116202	     0.22591940	    0.076978397	      1.5707963	    0.018849154	     -2.0901592
10        	   0.0090000000	    -0.27117766	     0.22575618	    0.076829533	      1.5707963	    0.021205178	     -2.0896297
11        	    0.010000000	    -0.27119331	     0.22559297	    0.076680672	      1.5707963	    0.023561160	     -2.0891002
12        	    0.011000000	    -0.27120896	     0.22542975	    0.076531813	      1.5707963	    0.025917094	     -2.0885708
13        	    0.012000000	    -0.27122461	     0.22526654	    0.076382956	      1.5707963	    0.028272977	     -2.0880413
14        	    0.013000000	    -0.27124026	     0.22510333	    0.076234103	      1.5707963	    0.030628803	     -2.0875119
15        	    0.014000000	    -0.27125590	     0.22494013	    0.076085253	      1.5707963	    0.032984568	     -2.0869824
16        	    0.015000000	    -0.27127155	     0.22477693	    0.075936406	      1.5707963	    0.035340267	     -2.0864530
17        	    0.016000000	    -0.27128720	     0.22461374	    0.075787562	      1.5707963	    0.037695895	     -2.0859236
18        	    0.017000000	    -0.27130284	     0.22445055	    0.075638723	      1.5707963	    0.040051448	     -2.0853941
19        	    0.018000000	    -0.27131849	     0.22428737	    0.075489887	      1.5707963	    0.042406920	     -2.0848647
20        	    0.019000000	    -0.27133413	     0.22412419	    0.075341056	      1.5707963	    0.044762308	     -2.0843354
21        	    0.020000000	    -0.27134978	     0.22396102	    0.075192230	      1.5707963	    0.047117607	     -2.0838060
22        	    0.021000000	    -0.27136542	     0.22379785	    0.075043408	      1.5707963	    0.049472811	     -2.0832766
23        	    0.022000000	    -0.27138106	     0.22363469	    0.074894592	      1.5707963	    0.051827916	     -2.0827473
24        	    0.023000000	    -0.27139671	     0.22347154	    0.074745780	      1.5707963	    0.054182917	     -2.0822179
25        	    0.024000000	    -0.27141235	     0.22330839	    0.074596975	      1.5707963	    0.056537810	     -2.0816886
26        	    0.025000000	    -0.27142799	     0.22314525	    0.074448175	      1.5707963	    0.058892590	     -2.0811593
27        	    0.026000000	    -0.27144363	     0.22298212	    0.074299381	      1.5707963	    0.061247253	     -2.0806300
28        	    0.027000000	    -0.27145927	     0.22281899	    0.074150593	      1.5707963	    0.063601792	     -2.0801007
29        	    0.028000000	    -0.27147491	     0.22265588	    0.074001812	      1.5707963	    0.065956205	     -2.0795715
30        	    0.029000000	    -0.27149055	     0.22249277	    0.073853038	      1.5707963	    0.068310485	     -2.0790422
31        	    0.030000000	    -0.27150619	     0.22232967	    0.073704270	      1.5707963	    0.070664629	     -2.0785130
32        	    0.031000000	    -0.27152182	     0.22216659	    0.073555510	      1.5707963	    0.073018631	     -2.0779838
33        	    0.032000000	    -0.27153746	     0.22200351	    0.073406758	      1.5707963	    0.075372488	     -2.0774546
34        	    0.033000000	    -0.27155309	     0.22184044	    0.073258013	      1.5707963	    0.077726193	     -2.0769255
35        	    0.034000000	    -0.27156873	     0.22167738	    0.073109276	      1.5707963	    0.080079743	     -2.0763963
36        	    0.035000000	    -0.27158436	     0.22151433	    0.072960547	      1.5707963	    0.082433133	     -2.0758672
37        	    0.036000000	    -0.27159999	     0.22135129	    0.072811827	      1.5707963	    0.084786358	     -2.0753381
38        	    0.037000000	    -0.27161562	     0.22118826	    0.072663115	      1.5707963	    0.087139413	     -2.0748090
39        	    0.038000000	    -0.27163125	     0.22102525	    0.072514412	      1.5707963	    0.089492294	     -2.0742800
40        	    0.039000000	    -0.27164688	     0.22086224	    0.072365719	      1.5707963	    0.091844996	     -2.0737509
41        	    0.040000000	    -0.27166251	     0.22069925	    0.072217034	      1.5707963	    0.094197514	     -2.0732219
42        	    0.041000000	    -0.27167814	     0.22053627	    0.072068360	      1.5707963	    0.096549844	     -2.0726930
43        	    0.042000000	    -0.27169376	     0.22037330	    0.071919695	      1.5707963	    0.098901980	     -2.0721640
44        	    0.043000000	    -0.27170939	     0.22021034	    0.071771041	      1.5707963	     0.10125392	     -2.0716351
45        	    0.044000000	    -0.27172501	     0.22004740	    0.071622397	      1.5707963	     0.10360565	     -2.0711062
46        	    0.045000000	    -0.27174063	     0.21988447	    0.071473763	      1.5707963	     0.10595718	     -2.0705773
47        	    0.046000000	    -0.27175625	     0.21972156	    0.071325141	      1.5707963	     0.10830850	     -2.0700485
48        	    0.047000000	    -0.27177187	     0.21955865	    0.071176529	      1.5707963	     0.11065960	     -2.0695197
49        	    0.048000000	    -0.27178749	     0.21939577	    0.071027929	      1.5707963	     0.11301048	     -2.0689909
50        	    0.049000000	    -0.27180311	     0.21923290	    0.070879340	      1.5707963	     0.11536113	     -2.0684621
51        	    0.050000000	    -0.27181872	     0.21907004	    0.070730763	      1.5707963	     0.11771155	     -2.0679334
52        	    0.051000000	    -0.27183434	     0.21890720	    0.070582199	      1.5707963	     0.12006174	     -2.0674047
53        	    0.052000000	    -0.27184995	     0.21874437	    0.070433646	      1.5707963	     0.12241168	     -2.0668761
54        	    0.053000000	    -0.27186556	     0.21858156	    0.070285106	      1.5707963	     0.12476138	     -2.0663474
55        	    0.054000000	    -0.27188117	     0.21841876	    0.070136579	      1.5707963	     0.12711083	     -2.0658189
56        	    0.055000000	    -0.27189678	     0.21825599	    0.069988065	      1.5707963	     0.12946003	     -2.0652903
57        	    0.056000000	    -0.27191239	     0.21809322	    0.069839564	      1.5707963	     0.13180896	     -2.0647618
58        	    0.057000000	    -0.27192799	     0.21793048	    0.069691077	      1.5707963	     0.13415764	     -2.0642333
59        	    0.058000000	    -0.27194359	     0.21776775	    0.069542603	      1.5707963	     0.13650604	     -2.0637049
60        	    0.059000000	    -0.27195920	     0.21760504	    0.069394144	      1.5707963	     0.13885417	     -2.0631764
